customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0130-SXOUN,1,0,1,0,1.369379058123207,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,No,0.8188773111629334,1.6308438783317039,No,False,False,True,False,False
2575-GFSOE,0,0,0,1,-1.0331224013585834,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.14086413509515497,-0.7843383501683664,Yes,False,False,False,True,False
2330-PQGDQ,1,0,0,1,0.758573602322752,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,No,0.6460504231456565,0.8903278135183781,No,True,False,False,False,False
1452-UZOSF,1,0,0,1,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Yes,1.3739175092184182,2.32480035155539,No,False,True,True,False,False
2097-YVPKN,1,0,1,0,1.3286586944031769,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.2965902700485417,-0.27752538472342936,No,False,True,False,False,True
2842-JTCCU,1,0,1,0,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,No,-0.6219006879810957,-0.972673995427362,Yes,False,False,False,False,False
8597-CTXVJ,1,0,1,1,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,No,0.006258578081699082,1.0014835952413932,No,True,False,False,False,False
6631-HMANX,1,0,0,0,1.6137012404433893,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,0.6875953481498096,1.741491897794614,No,False,True,True,False,False
9962-BFPDU,0,0,0,1,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4860351280674797,-0.9992983991528746,No,False,False,False,False,True
3296-SILRA,0,1,0,0,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.3868100911197414,-0.9744180484077231,Yes,False,False,False,False,True
9681-OXGVC,0,0,1,0,-1.1145631287986442,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1877962451998125,-0.7812034701277174,Yes,False,False,False,True,False
6394-HHHZM,1,0,1,0,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.46443176706532,-0.9827630107694509,No,False,False,False,False,True
5995-LFTLE,1,0,1,0,1.0436161483629645,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3115464430500368,-0.3571778296999217,No,False,True,True,False,False
5180-UCIIQ,1,1,0,1,-0.4223169455581282,No,No phone service,DSL,Yes,No,No,No,No,Yes,No,-0.8213163280010305,-0.6195143052142391,Yes,False,False,False,False,True
1932-UEDCX,1,1,0,0,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1.1911198392001445,0.43577020762426055,No,False,False,False,False,False
7153-OANIO,1,0,1,0,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.1724382780983114,-0.9772659323883128,Yes,False,False,False,True,False
5188-HGMLP,1,1,0,0,0.880734693482843,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.3070438351117673,0.7222805820435835,No,False,False,False,False,False
0665-XHDJU,1,0,0,0,1.6137012404433893,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,1.1512367111961581,2.208721483571355,No,False,True,False,True,False
6521-YYTYI,1,0,1,1,-1.2774445836787656,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9484974771758907,-0.9669561508461779,Yes,False,False,False,True,False
8878-HMWBV,1,0,1,0,-1.1960038562387048,Yes,No,DSL,No,No,Yes,No,No,No,Yes,-0.518869273970796,-0.9335100715392528,Yes,False,False,False,True,False
8265-HKSOW,0,0,0,1,1.6137012404433893,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,No,1.4187860282229037,2.3732364558454186,No,False,True,True,False,False
3544-FBCAS,0,0,0,1,1.6137012404433893,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,0.6261088591436628,1.6230729080900952,No,False,True,True,False,False
5331-RGMTT,1,1,0,0,0.880734693482843,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1396041321949948,1.3300720073894283,No,False,False,True,False,False
4759-PXTAN,0,0,0,0,1.0843365120829946,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,0.5097830691320341,1.0640487363343474,No,True,False,False,True,False
7054-DMVAS,1,0,1,0,0.880734693482843,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,0.017891157082861757,0.5429080445064438,No,False,True,False,False,False
3428-MMGUB,1,0,1,0,1.125056875803025,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Yes,0.8238627021634315,1.3015931675835317,No,False,True,False,True,False
6549-BTYPG,0,0,0,0,1.125056875803025,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,No,-0.13167057293208934,0.5828888033347218,No,False,True,True,False,False
7823-JSOAG,1,0,1,0,-1.1960038562387048,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.3236618051134285,-0.9121399033748283,No,False,False,False,True,False
3705-RHRFR,0,0,0,0,1.4915401492832983,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,1.1429277261953275,2.027538663193841,No,False,True,False,False,False
9374-YOLBJ,0,0,0,1,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5126238800701375,-0.9996516250729477,No,False,False,False,True,False
9074-KGVOX,1,0,0,1,0.7178532386027215,No,No phone service,DSL,Yes,No,No,No,Yes,No,Yes,-0.8412578920030237,-0.11565960684991462,No,False,False,True,False,False
6128-DAFVY,0,0,1,0,0.9621754209229036,No,No phone service,DSL,No,No,No,No,Yes,Yes,Yes,-0.6617838159850825,0.12435740583978157,No,False,False,True,False,False
9933-QRGTX,0,0,0,0,1.125056875803025,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Yes,1.0781176431888486,1.469618322438322,No,False,True,False,True,False
4476-OSWTN,1,1,0,0,1.4915401492832983,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Yes,1.5218174422332031,2.3519545941610125,No,True,False,False,False,True
3751-KTZEL,0,0,1,0,-1.2774445836787656,No,No phone service,DSL,No,No,No,No,No,Yes,No,-0.9874960280176428,-0.9926754131515032,Yes,False,False,False,False,True
1977-STDKI,0,1,1,0,-1.2774445836787656,Yes,No,Fiber optic,No,Yes,No,No,No,No,Yes,0.27380789510844483,-0.9759192585680339,Yes,False,False,False,True,False
5066-GFJMM,0,0,0,0,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.491020519067978,-0.9879510164705251,No,False,False,False,False,True
2661-GKBTK,1,0,0,1,1.125056875803025,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,No,0.40508985812156867,0.9981500256207029,No,False,True,False,False,False
0458-HEUZG,0,0,1,0,-0.7888002190384014,No,No phone service,DSL,No,No,Yes,Yes,No,No,No,-0.9758634490164798,-0.8092849307735317,No,False,True,False,False,True
7268-WNTCP,1,0,0,1,1.2064976032430856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4727407520661506,-0.43532906451610315,No,False,True,False,False,False
0824-VWDPO,0,0,1,0,0.5142514200025698,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,1.0631614701873533,0.9534669467314512,No,True,False,False,False,False
8409-WQJUX,0,0,1,0,-0.30015585439803716,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,No,-0.3510277769540174,-0.37978428858460234,No,True,False,False,True,False
2578-JQPHZ,1,0,1,0,0.47353105628253944,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,1.1745018691984834,0.9250322601655638,No,False,True,False,False,False
3278-FSIXX,0,0,1,0,-1.2367242199587352,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.6484894399837535,-0.9753894196879243,No,False,False,False,False,True
5813-UECBU,1,1,1,0,0.025607055362205634,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Yes,0.6344178441444933,0.19118333459361822,Yes,False,False,True,False,False
0328-GRPMV,0,0,1,0,-1.2774445836787656,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.1774236690988095,-0.977199702528299,Yes,False,False,False,True,False
9746-UGFAC,0,0,1,0,-0.4223169455581282,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4594463760648215,-0.8091745476735088,No,True,False,False,False,False
2946-KIQSP,0,0,1,0,0.10704778280226633,No,No phone service,DSL,No,No,Yes,Yes,No,No,Yes,-1.0406735320229585,-0.48897525112721074,No,False,False,False,False,True
0625-AFOHS,0,0,0,1,-0.13727439951791576,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.481049737066981,-0.7614228186036218,No,False,True,False,False,True
6726-WEXXK,1,1,0,0,-0.21871512695797646,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Yes,0.7025515211513048,-0.027905042331744786,No,True,False,False,True,False
4636-OLWOE,1,0,1,1,0.880734693482843,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Yes,-0.12502338493142473,0.44142182234543087,No,True,False,False,True,False
4342-HENTK,0,1,1,0,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.19570343610063723,-0.9452989866216939,Yes,False,False,False,True,False
4685-ERGHK,1,0,1,0,1.002895784642934,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Yes,0.7357874611546272,1.1726877833768414,No,True,False,False,True,False
0885-HMGPY,1,0,1,0,1.2064976032430856,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,0.15415851109648415,0.8628424216126871,No,False,True,False,False,False
5003-OKNNK,0,0,0,1,-0.7073594915983407,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4760643460664828,-0.8598183139639948,No,True,False,True,False,False
4195-SMMNX,1,0,1,0,-1.2367242199587352,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4760643460664828,-0.9934922480916725,Yes,False,False,False,False,True
7208-PSIHR,0,0,0,0,1.5322605130033284,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.3140928172124378,2.1658045342824694,No,False,True,False,False,False
4012-ZTHBR,0,0,0,1,-0.46303730927815856,Yes,No,DSL,No,No,No,No,No,No,Yes,-0.6584602219847502,-0.5991817381900293,No,False,False,False,True,False
0489-WMEMG,0,0,1,1,-0.38159658183809786,Yes,No,DSL,No,No,No,Yes,No,No,Yes,-0.5088984919697991,-0.513921831732376,No,True,False,False,True,False
7435-ZNUYY,1,0,1,0,-1.0738427650786138,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4677553610656522,-0.956668445924048,No,True,False,False,False,True
1354-YZFNB,1,0,0,1,-1.1552834925186746,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.502653098069141,-0.9777736946484178,No,False,True,True,False,False
6956-SMUCM,0,0,1,0,-1.1960038562387048,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1.1379423351948288,-0.8812547119884333,Yes,False,False,True,False,False
2985-FMWYF,0,0,1,0,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9551446651765553,0.025719067659358365,No,False,False,False,True,False
2812-ENYMO,1,0,1,0,-0.2594354906780068,No,No phone service,DSL,Yes,No,No,Yes,Yes,Yes,No,-0.3393951979528547,-0.40640869231011506,No,True,False,True,False,False
2717-HVIZY,0,0,1,1,-0.9924020376385531,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4860351280674797,-0.9359164231197512,No,False,False,False,False,True
3223-WZWJM,1,0,1,0,-0.2594354906780068,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,0.6377414381448259,-0.012848787488627384,Yes,False,False,False,True,False
3422-GALYP,1,0,1,0,-1.2367242199587352,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.4881797081298748,-0.9440626959014379,No,False,False,False,True,False
9053-JZFKV,1,0,1,0,1.4100994218432374,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,1.7096005032519754,2.414740501454012,Yes,False,True,True,False,False
2530-ENDWQ,0,0,0,0,1.5729808767233588,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9617918531772199,1.8994942671673292,Yes,False,True,False,False,False
2890-WFBHU,0,0,1,0,1.0843365120829946,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,No,0.5014740841312035,1.1050670963028406,No,True,False,True,False,False
0327-WFZSY,1,0,0,1,0.26992923768238775,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,1.1711782751981514,0.6853684733959408,No,True,False,False,True,False
7977-HXJKU,1,0,1,1,-0.46303730927815856,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.5009913010689746,-0.8328627609384136,No,False,True,False,False,True
6615-ZGEDR,1,0,1,0,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4976677070686424,-0.9994529354929067,Yes,False,False,False,False,True
7033-CLAMM,0,0,0,1,0.6364125111626608,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.481049737066981,-0.5545869657807958,No,False,True,False,False,False
4023-RTIQM,0,1,0,0,-0.055833672077855064,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Yes,-0.4773243489666429,-0.31048577839025393,No,True,False,True,False,False
0864-FVJNJ,0,0,0,1,1.2879383306831464,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,1.614878074242506,2.1809270189856003,No,True,False,False,True,False
7356-IWLFW,1,0,0,1,0.5549717837226001,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.5064594751317021,0.6562935648499205,No,False,False,False,False,False
9541-PWTWO,0,0,1,0,0.7992939660427822,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0.5380336181348585,0.8612749815923625,No,False,True,False,False,False
3967-VQOGC,0,0,0,1,1.4100994218432374,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.3248408190513656,-0.26626630852109817,No,False,True,False,False,True
7872-RDDLZ,0,1,1,0,1.4100994218432374,Yes,Yes,DSL,No,Yes,No,No,No,No,No,-0.32776261895169184,0.6367778327658798,No,False,False,False,True,False
9250-WYPLL,0,0,1,0,-1.1145631287986442,Yes,Yes,Fiber optic,No,No,No,No,No,No,No,0.358559542116917,-0.8255112464768914,Yes,False,False,False,True,False
6308-CQRBU,0,0,0,0,1.5729808767233588,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,1.478610720228884,2.395048156409935,No,False,True,False,True,False
2754-XBHTB,0,0,1,0,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.4283550161238945,-0.6928307602494196,Yes,False,False,False,False,False
1597-LHYNC,0,1,1,0,-0.2594354906780068,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Yes,1.0049985751815391,0.09444358573358781,Yes,False,False,False,True,False
0186-CAERR,1,0,1,0,1.5729808767233588,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1.7129240972523074,2.660784431404956,No,True,False,False,False,False
3043-SUDUA,0,0,1,0,-0.015113308357824713,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.491020519067978,-0.7425473084997135,No,False,False,False,False,False
5442-BHQNG,0,0,1,0,-1.2367242199587352,Yes,No,Fiber optic,No,No,No,No,No,No,No,0.1857326540996401,-0.9466677370619773,No,False,False,False,True,False
2169-RRLFW,0,0,0,0,1.5729808767233588,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.3015756610490399,-0.17442756930208267,No,False,True,True,False,False
5872-OEQNH,0,0,1,0,1.125056875803025,No,No phone service,DSL,Yes,No,Yes,No,No,Yes,Yes,-0.6750781919864114,0.216615600838884,No,True,False,False,True,False
3162-KKZXO,0,1,1,0,0.9214550572028734,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.1761636661986499,1.380428777619855,No,True,False,False,True,False
7055-VKGDA,1,0,1,0,0.880734693482843,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.3506523512160928,1.4835928229012152,Yes,True,False,True,False,False
0754-UKWQP,1,0,1,0,-1.2367242199587352,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.0332491241843629,-0.9208601682766339,Yes,False,False,False,True,False
8873-GLDMH,0,0,1,0,-1.0738427650786138,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.3020584441112687,-0.8309641716180205,No,False,False,False,False,True
5696-JVVQY,0,0,0,1,0.6364125111626608,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Yes,0.1774236690988095,0.4217074006813489,No,False,True,True,False,False
8946-BFWSG,1,0,0,1,1.247217966963116,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.3132082400502028,-0.31359858181089845,No,False,True,False,False,True
7493-TPUWZ,1,0,1,0,-1.2774445836787656,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Yes,0.47820892612887816,-0.9732038343074716,Yes,False,False,False,True,False
0547-HURJB,1,0,1,1,-0.8295205827584317,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4527991880641573,-0.9040377838331506,No,False,False,True,False,False
8904-OPDCK,1,1,0,0,0.880734693482843,No,No phone service,DSL,No,No,No,No,No,No,Yes,-1.3231790220511994,-0.4055697807499413,No,False,False,False,False,False
8845-LWKGE,0,0,0,1,-0.0965540357978854,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Yes,-0.00869759491979612,-0.13164307973322398,No,True,False,False,True,False
1577-HKTFG,0,0,0,0,-0.0965540357978854,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4993295040688086,-0.7185720991747494,Yes,False,False,False,False,False
8752-STIVR,0,0,1,0,-1.1552834925186746,Yes,No,Fiber optic,No,No,No,No,Yes,No,Yes,0.4732235351283796,-0.8743005766869933,Yes,False,False,False,True,False
0691-NIKRI,0,0,1,0,0.3106496014024181,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.3689321182179202,0.9059801371016188,No,True,False,True,False,False
5022-JNQEQ,0,0,0,1,-0.9516816739185228,Yes,No,Fiber optic,No,No,No,Yes,No,No,Yes,0.36853032411791364,-0.7222588947155127,No,False,False,False,True,False
4558-FANTW,0,0,0,1,-0.62591876415828,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,No,0.9003053641710731,-0.31298043645077045,Yes,False,False,False,True,False
3249-VHRIP,0,0,1,0,1.2064976032430856,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Yes,-0.7033287409892356,0.20548898435658008,No,False,True,True,False,False
3736-BLEPA,1,0,1,0,-0.1779947632379461,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Yes,0.8803638001690798,0.08846082171234919,No,True,False,False,False,False
4701-LKOZD,0,0,1,0,1.5322605130033284,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0.830509890164096,1.8031739740873856,No,False,True,True,False,False
6603-QWSPR,0,0,1,0,0.5549717837226001,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Yes,1.3174164112127704,1.1572120727536372,No,False,True,False,False,False
9921-QFQUL,0,0,0,0,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,0.8438042661654253,-0.10523944220775704,No,False,False,False,False,True
1929-ZCBHE,1,0,0,1,0.5956921474426305,No,No phone service,DSL,Yes,No,Yes,Yes,No,No,No,-0.8130073430001998,-0.21568877209062595,No,True,False,False,True,False
4378-MYPGO,1,0,0,1,1.4508197855632678,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Yes,1.3456669602155942,2.159027011941066,No,False,True,False,False,False
8651-ENBZX,0,1,1,0,1.125056875803025,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,1.3705939152180862,1.8359356781741687,Yes,True,False,False,True,False
4129-LYCOI,0,0,1,1,1.4100994218432374,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Yes,1.304122035211441,2.0998175170888067,No,False,True,False,True,False
7798-JVXYM,0,0,1,0,-0.748079855318371,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Yes,0.16246749609731476,-0.6013231703304727,No,False,False,False,True,False
8647-SDTWQ,1,0,0,1,1.002895784642934,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.3170146171127639,0.7660805961326522,No,False,False,False,True,False
2696-ECXKC,0,0,0,1,0.9214550572028734,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,No,1.2010906212011416,1.3975823113634067,No,True,False,False,False,True
2081-KJSQF,1,0,1,0,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.479387940066815,-0.9992100926728563,No,False,False,False,False,True
7623-TRNQN,1,0,1,1,-1.2774445836787656,Yes,No,DSL,No,No,No,Yes,No,No,Yes,-0.49394231896830415,-0.9861186570101457,Yes,False,False,False,False,True
3323-CPBWR,1,0,1,0,-0.38159658183809786,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Yes,1.068146861187852,-0.0873573800040546,No,False,False,True,False,False
9330-IJWIO,0,0,1,0,-0.7888002190384014,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Yes,1.182810854199314,-0.40817482191048077,Yes,False,False,False,True,False
3384-CTMSF,1,0,0,0,0.5956921474426305,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,1.3074456292117733,1.2591839805547507,No,False,False,False,True,False
0902-RFHOF,1,0,1,0,0.22920887396235737,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4843733310673135,-0.6857883184679614,No,True,False,False,False,True
9286-DOJGF,0,1,0,0,0.22920887396235737,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.3386179781149237,0.25898063462765575,Yes,False,False,False,False,False
6048-QBXKL,0,1,1,0,-1.2367242199587352,Yes,Yes,DSL,No,Yes,No,No,No,No,Yes,-0.2729233179462098,-0.9559399174638971,No,False,False,True,False,False
9661-MHUMO,1,1,0,1,-1.2774445836787656,Yes,No,DSL,No,No,No,Yes,No,No,Yes,-0.5155456799704636,-0.9864056530702051,Yes,False,False,True,False,False
7718-RXDGG,1,0,0,0,-0.7073594915983407,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.12756975909382579,-0.5186683050333588,No,False,False,False,False,False
1025-FALIX,0,0,1,0,-0.2594354906780068,Yes,No,Fiber optic,No,No,No,No,No,No,Yes,0.142525932095321,-0.20648282154871975,No,False,False,True,False,False
3451-VAWLI,0,0,0,1,0.10704778280226633,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,-1.4976677070686424,-0.685655858747934,No,False,True,True,False,False
3407-QGWLG,1,0,1,1,-1.1960038562387048,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.4860351280674797,-0.97483750418781,No,False,False,False,False,True
1842-EZJMK,1,0,0,1,0.7178532386027215,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,1.2941512532104444,1.2308817537088907,Yes,False,False,False,True,False
2347-WKKAE,1,0,0,0,0.3920903288424788,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Yes,0.9850570111795457,0.7644248496323095,No,False,False,False,True,False
8735-DCXNF,1,0,0,0,-0.9109613101984924,Yes,No,DSL,Yes,No,No,Yes,No,No,Yes,-0.32610082195152557,-0.756985417982703,No,False,False,True,False,False
3214-IYUUQ,0,0,0,0,1.1657772395230555,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,No,0.9617918531772199,1.579537813441081,No,True,False,False,False,False
1936-UAFEH,0,0,1,0,1.4508197855632678,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,No,1.5118466602322065,2.205917752830775,No,False,True,True,False,False
3587-PMCOY,1,0,1,0,-0.9109613101984924,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Yes,1.1346187411944968,-0.5379411942973492,No,True,False,False,True,False
8079-XRJRS,1,0,0,0,1.3286586944031769,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,0.830509890164096,1.5393142117927527,Yes,True,False,False,True,False
1027-LKKQQ,0,0,0,1,1.6137012404433893,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,0.5214156481331973,1.591083885703472,No,False,True,False,False,False
7148-XZPHA,1,0,0,1,0.9214550572028734,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,No,0.48651791112970877,0.8632618773927739,No,False,False,False,True,False
8073-IJDCM,0,0,1,0,-1.2774445836787656,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.477726143066649,-0.9991880160528517,Yes,False,False,False,False,True
5309-TAIKL,0,0,1,0,-1.0331224013585834,Yes,No,DSL,No,No,Yes,Yes,No,Yes,No,-0.0651986929254444,-0.8234581208164664,No,False,False,False,False,False
6856-RAURS,0,0,1,0,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,No,No,Yes,0.33695618111475767,-0.9480806407422697,No,False,False,False,False,True
8778-LMWTJ,0,0,1,0,-0.9516816739185228,Yes,No,Fiber optic,Yes,No,No,No,No,No,Yes,0.33529438411459117,-0.6954578780299635,No,False,False,False,True,False
9717-IOAAF,1,0,1,1,-0.21871512695797646,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,-1.2932666760482092,-0.6599807496826179,No,False,True,True,False,False
8884-ADFVN,1,1,0,0,-1.0331224013585834,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,1.2359883582046303,-0.6987031411706355,Yes,False,False,False,True,False
2845-KDHVX,0,0,0,0,1.2879383306831464,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Yes,0.11759897709282914,0.9252309497456049,No,False,True,False,False,True
0848-SOMKO,1,0,1,0,1.5322605130033284,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,No,-0.5437962289732878,0.5119566232600353,No,False,True,False,False,False
2720-WGKHP,1,1,1,0,-1.2367242199587352,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,0.9717626351782166,-0.9279246866780966,Yes,False,False,False,True,False
6734-FQAJX,1,1,1,0,1.4100994218432374,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Yes,1.3390197722149297,2.1583867899609332,No,False,True,False,True,False
2869-ADAWR,0,0,1,0,0.5142514200025698,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Yes,0.8155537171626008,0.7654182975325151,Yes,False,False,True,False,False
